459,0.219,3.136,1.387,-0.407,1.703,0.114,0.5
460,0.216,3.134,1.387,-0.409,1.703,0.112,0.498
461,0.214,3.133,1.387,-0.411,1.703,0.11,0.497
462,0.158,3.131,1.387,-0.412,1.704,0.108,0.496
463,0.159,3.13,1.389,-0.413,1.706,0.107,0.496
464,0.158,3.128,1.391,-0.413,1.708,0.108,0.497
465,0.155,3.127,1.393,-0.413,1.71,0.108,0.498
466,0.154,3.126,1.394,-0.414,1.712,0.108,0.5
467,0.154,3.126,1.396,-0.414,1.714,0.108,0.5
468,0.449,3.125,1.397,-0.416,1.715,0.108,0.5
469,0.448,3.124,1.397,-0.418,1.716,0.106,0.5
470,0.446,3.124,1.397,-0.42,1.717,0.105,0.499
471,0.444,3.123,1.397,-0.423,1.718,0.103,0.499
472,0.442,3.123,1.398,-0.426,1.719,0.101,0.498
473,0.442,3.122,1.398,-0.428,1.721,0.1,0.498
474,0.304,3.122,1.403,-0.427,1.727,0.103,0.502
475,0.232,3.12,1.41,-0.422,1.736,0.109,0.509
476,0.166,3.119,1.418,-0.417,1.744,0.115,0.516
477,0.166,3.118,1.424,-0.414,1.751,0.119,0.521
478,0.213,3.117,1.427,-0.414,1.755,0.12,0.524
479,0.242,3.116,1.426,-0.418,1.755,0.118,0.522
480,0.268,3.115,1.422,-0.424,1.751,0.112,0.517
481,0.186,3.114,1.416,-0.433,1.745,0.104,0.51
482,0.138,3.114,1.41,-0.441,1.739,0.097,0.504
483,0.158,3.114,1.406,-0.447,1.736,0.092,0.5
484,0.207,3.113,1.406,-0.449,1.736,0.09,0.499
485,0.224,3.112,1.409,-0.448,1.739,0.091,0.501
486,0.195,3.112,1.412,-0.448,1.742,0.092,0.502
487,0.198,3.111,1.414,-0.448,1.744,0.093,0.503
488,0.201,3.11,1.415,-0.449,1.745,0.092,0.503
489,0.201,3.109,1.415,-0.451,1.746,0.09,0.502
490,0.196,3.107,1.415,-0.453,1.745,0.087,0.5
491,0.192,3.106,1.414,-0.455,1.745,0.084,0.498
492,0.147,3.105,1.414,-0.457,1.745,0.082,0.497
493,0.149,3.104,1.415,-0.458,1.746,0.081,0.497
494,0.149,3.103,1.417,-0.459,1.748,0.081,0.497
495,0.147,3.102,1.419,-0.459,1.75,0.082,0.499
496,0.144,3.102,1.421,-0.458,1.753,0.083,0.5
497,0.144,3.101,1.423,-0.459,1.755,0.083,0.501
498,0.311,3.101,1.423,-0.46,1.756,0.082,0.501
499,0.309,3.102,1.423,-0.463,1.756,0.08,0.499
500,0.303,3.103,1.422,-0.466,1.755,0.078,0.497
501,0.298,3.105,1.421,-0.469,1.755,0.076,0.495
502,0.297,3.106,1.42,-0.472,1.756,0.074,0.494
503,0.299,3.108,1.42,-0.474,1.757,0.073,0.493
504,0.366,3.11,1.426,-0.47,1.764,0.077,0.498
505,0.258,3.11,1.434,-0.464,1.774,0.084,0.506
506,0.158,3.111,1.444,-0.457,1.784,0.092,0.515
507,0.159,3.111,1.45,-0.453,1.792,0.098,0.521
508,0.231,3.111,1.454,-0.452,1.796,0.1,0.523
509,0.276,3.112,1.453,-0.455,1.796,0.097,0.522
510,0.3,3.112,1.447,-0.462,1.791,0.091,0.516
511,0.192,3.113,1.44,-0.471,1.783,0.082,0.507
512,0.129,3.114,1.433,-0.48,1.777,0.074,0.5
513,0.158,3.114,1.429,-0.486,1.773,0.068,0.495
514,0.223,3.114,1.428,-0.489,1.773,0.066,0.493
515,0.244,3.115,1.431,-0.487,1.776,0.068,0.496
516,0.184,3.114,1.435,-0.485,1.78,0.07,0.498
517,0.184,3.114,1.438,-0.484,1.783,0.072,0.5
518,0.191,3.113,1.44,-0.484,1.785,0.071,0.501
519,0.195,3.113,1.44,-0.486,1.785,0.07,0.5
520,0.191,3.112,1.439,-0.488,1.785,0.067,0.498
521,0.184,3.111,1.438,-0.491,1.784,0.064,0.495
522,0.135,3.11,1.438,-0.493,1.784,0.062,0.493
523,0.139,3.109,1.438,-0.495,1.784,0.06,0.492
524,0.141,3.109,1.439,-0.495,1.785,0.06,0.492
525,0.14,3.108,1.441,-0.495,1.787,0.06,0.493
526,0.136,3.108,1.443,-0.495,1.79,0.061,0.495
527,0.133,3.108,1.445,-0.495,1.792,0.062,0.496
528,0.286,3.108,1.446,-0.495,1.794,0.062,0.497
529,0.286,3.108,1.446,-0.498,1.794,0.06,0.496
530,0.282,3.109,1.445,-0.5,1.794,0.058,0.494
531,0.276,3.111,1.444,-0.503,1.794,0.056,0.492
532,0.274,3.113,1.443,-0.506,1.794,0.054,0.491
533,0.275,3.114,1.443,-0.508,1.795,0.052,0.489
534,0.397,3.116,1.445,-0.509,1.798,0.052,0.49
535,0.392,3.117,1.447,-0.509,1.802,0.053,0.492
536,0.382,3.119,1.45,-0.508,1.806,0.055,0.494
537,0.377,3.12,1.453,-0.508,1.811,0.056,0.496
538,0.379,3.121,1.455,-0.509,1.814,0.056,0.497
539,0.383,3.122,1.456,-0.511,1.816,0.055,0.497
540,0.188,3.122,1.455,-0.514,1.818,0.053,0.495
541,0.181,3.123,1.454,-0.518,1.818,0.05,0.493
542,0.175,3.123,1.453,-0.521,1.818,0.047,0.491
543,0.174,3.122,1.452,-0.524,1.818,0.044,0.489
544,0.177,3.122,1.453,-0.526,1.819,0.042,0.488
545,0.18,3.121,1.454,-0.527,1.821,0.041,0.488
546,0.136,3.12,1.456,-0.527,1.824,0.041,0.49
547,0.129,3.12,1.459,-0.526,1.828,0.042,0.491
548,0.125,3.119,1.462,-0.526,1.831,0.043,0.493
549,0.126,3.119,1.464,-0.526,1.834,0.044,0.495
550,0.13,3.119,1.465,-0.527,1.836,0.043,0.495
551,0.131,3.118,1.465,-0.529,1.836,0.042,0.494
552,0.268,3.119,1.464,-0.533,1.836,0.04,0.492
553,0.257,3.12,1.462,-0.537,1.835,0.037,0.49
554,0.252,3.121,1.46,-0.54,1.834,0.034,0.488
555,0.254,3.122,1.459,-0.543,1.835,0.032,0.486
556,0.258,3.123,1.46,-0.545,1.837,0.031,0.486
557,0.258,3.125,1.461,-0.545,1.839,0.031,0.486
558,0.37,3.126,1.464,-0.545,1.844,0.033,0.488
559,0.357,3.128,1.467,-0.543,1.849,0.035,0.491
560,0.351,3.129,1.471,-0.543,1.853,0.036,0.493
561,0.355,3.13,1.473,-0.543,1.857,0.037,0.494
562,0.361,3.13,1.473,-0.545,1.859,0.036,0.494
563,0.36,3.131,1.473,-0.548,1.861,0.034,0.493
564,0.178,3.132,1.475,-0.549,1.864,0.034,0.494
565,0.162,3.132,1.479,-0.548,1.87,0.037,0.498
566,0.136,3.131,1.484,-0.545,1.876,0.04,0.502
567,0.127,3.131,1.488,-0.544,1.881,0.042,0.505
568,0.139,3.13,1.49,-0.544,1.885,0.043,0.507
569,0.153,3.13,1.491,-0.546,1.886,0.043,0.507
570,0.172,3.129,1.489,-0.55,1.885,0.039,0.504
571,0.139,3.129,1.485,-0.556,1.881,0.034,0.5
572,0.112,3.129,1.481,-0.562,1.878,0.029,0.495
573,0.113,3.129,1.479,-0.567,1.876,0.025,0.492
574,0.133,3.128,1.478,-0.569,1.876,0.023,0.491
575,0.146,3.128,1.48,-0.57,1.878,0.023,0.491
576,0.114,3.128,1.481,-0.57,1.879,0.023,0.492
577,0.115,3.127,1.481,-0.572,1.88,0.022,0.492
578,0.115,3.127,1.481,-0.573,1.881,0.021,0.491
579,0.113,3.127,1.481,-0.575,1.881,0.02,0.491
580,0.112,3.127,1.481,-0.578,1.881,0.019,0.49
581,0.112,3.127,1.481,-0.579,1.882,0.018,0.49
582,0.229,3.128,1.481,-0.581,1.882,0.017,0.489
583,0.227,3.128,1.481,-0.583,1.883,0.016,0.488
584,0.227,3.129,1.481,-0.585,1.884,0.015,0.488
585,0.227,3.13,1.481,-0.587,1.885,0.015,0.487
586,0.226,3.132,1.482,-0.588,1.887,0.015,0.488
587,0.224,3.133,1.483,-0.589,1.889,0.015,0.488
588,0.328,3.135,1.485,-0.589,1.892,0.015,0.489
589,0.324,3.136,1.486,-0.589,1.895,0.016,0.49
590,0.322,3.137,1.488,-0.59,1.899,0.016,0.491
591,0.322,3.138,1.489,-0.591,1.901,0.016,0.491
592,0.323,3.138,1.49,-0.593,1.903,0.015,0.491
593,0.321,3.139,1.49,-0.595,1.905,0.014,0.491
594,0.184,3.139,1.493,-0.595,1.909,0.015,0.493
595,0.156,3.139,1.498,-0.593,1.916,0.019,0.497
596,0.125,3.139,1.503,-0.59,1.922,0.023,0.502
597,0.121,3.138,1.507,-0.588,1.927,0.025,0.505
598,0.14,3.137,1.509,-0.588,1.93,0.026,0.507
599,0.154,3.137,1.509,-0.591,1.931,0.025,0.506
600,0.166,3.136,1.507,-0.595,1.929,0.021,0.503
601,0.128,3.136,1.503,-0.602,1.925,0.016,0.498
602,0.102,3.135,1.499,-0.608,1.922,0.01,0.494
603,0.109,3.135,1.496,-0.612,1.92,0.007,0.49
604,0.132,3.135,1.496,-0.614,1.92,0.005,0.489
605,0.142,3.134,1.498,-0.614,1.922,0.006,0.49
606,0.153,3.133,1.499,-0.615,1.924,0.006,0.491
607,0.154,3.132,1.5,-0.616,1.925,0.005,0.491
608,0.153,3.131,1.5,-0.617,1.925,0.003,0.489
609,0.15,3.13,1.499,-0.619,1.925,0.001,0.488
610,0.148,3.129,1.499,-0.621,1.925,-0.001,0.487
611,0.148,3.127,1.499,-0.623,1.925,-0.003,0.486
612,0.209,3.126,1.5,-0.624,1.926,-0.004,0.485
613,0.21,3.126,1.5,-0.625,1.927,-0.005,0.484
614,0.209,3.125,1.501,-0.625,1.929,-0.006,0.484
615,0.208,3.125,1.503,-0.626,1.931,-0.006,0.485
616,0.207,3.126,1.504,-0.626,1.933,-0.006,0.485
617,0.206,3.127,1.505,-0.626,1.936,-0.007,0.485
618,0.297,3.127,1.507,-0.627,1.938,-0.007,0.485
619,0.296,3.128,1.508,-0.627,1.941,-0.007,0.485
620,0.295,3.128,1.509,-0.628,1.943,-0.008,0.486
621,0.295,3.128,1.51,-0.629,1.946,-0.008,0.486
622,0.294,3.129,1.51,-0.631,1.947,-0.01,0.485
623,0.292,3.129,1.511,-0.633,1.949,-0.011,0.484
624,0.179,3.129,1.514,-0.633,1.954,-0.01,0.487
625,0.146,3.128,1.519,-0.63,1.96,-0.006,0.491
626,0.113,3.128,1.524,-0.627,1.967,-0.002,0.496
627,0.111,3.127,1.529,-0.625,1.972,0.001,0.5
628,0.132,3.126,1.531,-0.625,1.975,0.002,0.501
629,0.147,3.125,1.531,-0.627,1.976,0.0,0.5
630,0.159,3.125,1.528,-0.632,1.973,-0.004,0.497
631,0.119,3.124,1.524,-0.638,1.97,-0.01,0.492
632,0.093,3.124,1.52,-0.644,1.966,-0.015,0.487
633,0.102,3.124,1.517,-0.648,1.964,-0.019,0.484
634,0.126,3.123,1.517,-0.65,1.964,-0.02,0.483
635,0.135,3.123,1.519,-0.65,1.966,-0.02,0.484
636,0.137,3.122,1.521,-0.65,1.968,-0.02,0.485
637,0.139,3.121,1.522,-0.651,1.969,-0.02,0.485
638,0.139,3.12,1.522,-0.652,1.97,-0.022,0.484
639,0.136,3.119,1.521,-0.654,1.97,-0.024,0.482
640,0.134,3.118,1.521,-0.656,1.97,-0.026,0.481
641,0.133,3.116,1.521,-0.658,1.97,-0.028,0.48
642,0.099,3.115,1.522,-0.659,1.971,-0.029,0.479
643,0.099,3.114,1.523,-0.659,1.972,-0.029,0.48
644,0.097,3.113,1.525,-0.658,1.974,-0.028,0.481
645,0.095,3.112,1.527,-0.658,1.976,-0.028,0.482
646,0.094,3.111,1.529,-0.658,1.978,-0.027,0.483
647,0.095,3.111,1.53,-0.659,1.979,-0.027,0.483
648,0.275,3.11,1.53,-0.66,1.98,-0.028,0.483
649,0.274,3.11,1.53,-0.662,1.981,-0.029,0.482
650,0.272,3.11,1.53,-0.664,1.981,-0.031,0.482
651,0.27,3.109,1.53,-0.667,1.982,-0.033,0.481
652,0.27,3.109,1.53,-0.669,1.983,-0.034,0.48
653,0.27,3.109,1.53,-0.671,1.984,-0.035,0.48
654,0.19,3.108,1.534,-0.669,1.989,-0.032,0.484
655,0.143,3.107,1.54,-0.665,1.996,-0.028,0.489
656,0.101,3.106,1.546,-0.662,2.003,-0.023,0.495
657,0.103,3.105,1.551,-0.659,2.008,-0.019,0.499
658,0.134,3.104,1.553,-0.659,2.011,-0.018,0.501
659,0.151,3.103,1.553,-0.662,2.011,-0.02,0.499
660,0.162,3.103,1.549,-0.667,2.008,-0.025,0.495
661,0.114,3.102,1.545,-0.674,2.003,-0.031,0.49
662,0.086,3.102,1.54,-0.68,1.999,-0.036,0.485
663,0.1,3.102,1.538,-0.684,1.997,-0.04,0.482
664,0.129,3.101,1.538,-0.686,1.997,-0.042,0.481
665,0.138,3.101,1.54,-0.685,1.999,-0.04,0.483
666,0.122,3.1,1.542,-0.685,2.002,-0.04,0.484
667,0.125,3.1,1.543,-0.685,2.003,-0.04,0.484
668,0.126,3.099,1.544,-0.686,2.003,-0.041,0.484
669,0.124,3.098,1.544,-0.688,2.003,-0.043,0.482
670,0.121,3.097,1.543,-0.69,2.003,-0.045,0.481
671,0.119,3.096,1.543,-0.692,2.003,-0.047,0.479
672,0.092,3.095,1.543,-0.693,2.003,-0.049,0.479
673,0.093,3.094,1.544,-0.693,2.004,-0.049,0.479
674,0.092,3.093,1.546,-0.693,2.006,-0.049,0.48
675,0.089,3.093,1.548,-0.693,2.008,-0.048,0.481
676,0.088,3.093,1.55,-0.693,2.01,-0.047,0.482
677,0.089,3.092,1.551,-0.693,2.012,-0.047,0.483
678,0.194,3.092,1.551,-0.694,2.012,-0.048,0.482
679,0.192,3.093,1.55,-0.697,2.012,-0.049,0.481
680,0.187,3.094,1.549,-0.699,2.012,-0.052,0.479
681,0.184,3.095,1.548,-0.702,2.011,-0.054,0.477
682,0.184,3.096,1.548,-0.704,2.012,-0.055,0.476
683,0.186,3.098,1.548,-0.705,2.013,-0.056,0.476
684,0.224,3.099,1.553,-0.703,2.019,-0.052,0.479
685,0.157,3.099,1.559,-0.697,2.026,-0.047,0.486
686,0.096,3.1,1.567,-0.692,2.035,-0.04,0.492
687,0.098,3.1,1.572,-0.688,2.041,-0.036,0.497
688,0.143,3.1,1.574,-0.688,2.044,-0.034,0.499
689,0.169,3.101,1.573,-0.69,2.043,-0.036,0.497
690,0.179,3.101,1.569,-0.696,2.039,-0.041,0.493
691,0.116,3.101,1.564,-0.703,2.034,-0.048,0.486
692,0.081,3.102,1.558,-0.71,2.029,-0.054,0.481
693,0.099,3.102,1.555,-0.714,2.026,-0.059,0.477
694,0.137,3.102,1.555,-0.716,2.026,-0.06,0.476
695,0.148,3.102,1.558,-0.715,2.029,-0.058,0.478
696,0.114,3.102,1.56,-0.714,2.032,-0.057,0.479
697,0.116,3.102,1.562,-0.713,2.034,-0.056,0.48
698,0.12,3.102,1.563,-0.714,2.035,-0.057,0.48
699,0.12,3.101,1.563,-0.715,2.035,-0.058,0.479
700,0.117,3.1,1.563,-0.717,2.034,-0.061,0.477
701,0.113,3.1,1.562,-0.719,2.034,-0.063,0.476
702,0.084,3.099,1.562,-0.72,2.034,-0.065,0.474
703,0.087,3.098,1.562,-0.721,2.034,-0.065,0.474
704,0.087,3.098,1.564,-0.721,2.036,-0.065,0.474
705,0.085,3.098,1.565,-0.721,2.038,-0.065,0.475
706,0.083,3.097,1.567,-0.721,2.04,-0.064,0.477
707,0.082,3.097,1.569,-0.721,2.041,-0.063,0.478
708,0.178,3.097,1.569,-0.721,2.042,-0.064,0.478
709,0.178,3.098,1.569,-0.723,2.043,-0.065,0.477
710,0.174,3.099,1.568,-0.726,2.042,-0.067,0.475
711,0.171,3.1,1.567,-0.728,2.042,-0.069,0.473
712,0.17,3.101,1.566,-0.73,2.042,-0.071,0.472
713,0.171,3.103,1.566,-0.732,2.043,-0.071,0.471
714,0.243,3.104,1.568,-0.732,2.046,-0.071,0.472
715,0.239,3.105,1.57,-0.732,2.049,-0.07,0.473
716,0.233,3.106,1.572,-0.731,2.052,-0.069,0.475
717,0.23,3.107,1.574,-0.731,2.056,-0.068,0.476
718,0.232,3.108,1.576,-0.732,2.058,-0.068,0.477
719,0.234,3.108,1.576,-0.734,2.06,-0.069,0.477
720,0.118,3.109,1.576,-0.736,2.061,-0.071,0.475
721,0.113,3.109,1.575,-0.739,2.061,-0.074,0.473
722,0.109,3.109,1.574,-0.742,2.061,-0.076,0.471
723,0.109,3.109,1.573,-0.744,2.061,-0.079,0.47
724,0.111,3.108,1.573,-0.746,2.062,-0.08,0.469
725,0.113,3.108,1.574,-0.747,2.064,-0.081,0.469
726,0.085,3.107,1.576,-0.746,2.066,-0.08,0.471
727,0.08,3.107,1.579,-0.745,2.069,-0.079,0.472
728,0.076,3.106,1.581,-0.745,2.072,-0.078,0.474
729,0.078,3.106,1.583,-0.745,2.075,-0.077,0.475
730,0.081,3.106,1.584,-0.746,2.076,-0.078,0.475
731,0.082,3.106,1.584,-0.747,2.076,-0.079,0.475
732,0.166,3.106,1.582,-0.75,2.076,-0.081,0.473
733,0.159,3.107,1.581,-0.753,2.075,-0.084,0.471
734,0.156,3.108,1.58,-0.756,2.074,-0.086,0.469
735,0.158,3.109,1.579,-0.759,2.075,-0.088,0.467
736,0.161,3.11,1.579,-0.76,2.076,-0.088,0.467
737,0.16,3.111,1.581,-0.76,2.078,-0.088,0.468
738,0.226,3.112,1.583,-0.759,2.082,-0.087,0.469
739,0.217,3.113,1.586,-0.758,2.086,-0.085,0.471
740,0.214,3.114,1.588,-0.758,2.089,-0.084,0.473
741,0.217,3.115,1.59,-0.758,2.092,-0.083,0.474
742,0.22,3.115,1.59,-0.76,2.094,-0.084,0.474
743,0.219,3.116,1.59,-0.762,2.095,-0.086,0.472
744,0.109,3.116,1.591,-0.763,2.098,-0.086,0.473
745,0.1,3.116,1.594,-0.762,2.102,-0.084,0.476
746,0.084,3.116,1.598,-0.76,2.107,-0.081,0.479
747,0.078,3.116,1.601,-0.759,2.111,-0.079,0.482
748,0.085,3.115,1.603,-0.759,2.114,-0.078,0.483
749,0.093,3.115,1.604,-0.76,2.115,-0.079,0.483
750,0.104,3.114,1.602,-0.763,2.114,-0.081,0.481
751,0.086,3.114,1.6,-0.768,2.112,-0.085,0.478
752,0.071,3.114,1.597,-0.772,2.109,-0.089,0.474
753,0.071,3.114,1.595,-0.776,2.108,-0.092,0.472
754,0.082,3.114,1.594,-0.778,2.108,-0.094,0.471
755,0.089,3.113,1.595,-0.778,2.109,-0.093,0.471
756,0.071,3.113,1.596,-0.779,2.11,-0.094,0.471
757,0.071,3.113,1.596,-0.78,2.111,-0.094,0.471
758,0.07,3.113,1.596,-0.782,2.111,-0.095,0.471
759,0.069,3.113,1.596,-0.784,2.111,-0.096,0.47
760,0.069,3.113,1.596,-0.785,2.111,-0.097,0.469
761,0.069,3.113,1.596,-0.787,2.112,-0.098,0.469
762,0.141,3.113,1.596,-0.788,2.112,-0.098,0.469
763,0.141,3.114,1.596,-0.789,2.113,-0.099,0.468
764,0.14,3.114,1.596,-0.791,2.114,-0.099,0.468
765,0.14,3.115,1.597,-0.792,2.115,-0.1,0.468
766,0.139,3.116,1.597,-0.792,2.116,-0.1,0.468
767,0.139,3.118,1.598,-0.793,2.118,-0.1,0.468
768,0.199,3.119,1.599,-0.794,2.12,-0.1,0.468
769,0.197,3.119,1.6,-0.794,2.123,-0.1,0.469
770,0.196,3.12,1.601,-0.794,2.125,-0.099,0.469
771,0.196,3.121,1.602,-0.795,2.127,-0.099,0.47
772,0.196,3.121,1.603,-0.797,2.129,-0.1,0.47
773,0.196,3.122,1.603,-0.799,2.13,-0.101,0.469
774,0.114,3.122,1.605,-0.798,2.134,-0.1,0.471
775,0.095,3.122,1.609,-0.796,2.139,-0.097,0.474
776,0.076,3.122,1.613,-0.794,2.144,-0.094,0.478
777,0.075,3.121,1.617,-0.793,2.148,-0.092,0.481
778,0.087,3.121,1.618,-0.793,2.15,-0.091,0.482
779,0.096,3.12,1.618,-0.795,2.151,-0.092,0.481
780,0.1,3.12,1.616,-0.799,2.149,-0.095,0.479
781,0.078,3.119,1.613,-0.803,2.146,-0.099,0.475
782,0.064,3.119,1.61,-0.808,2.144,-0.103,0.472
783,0.069,3.119,1.608,-0.811,2.142,-0.106,0.469
784,0.082,3.118,1.608,-0.813,2.142,-0.107,0.468
785,0.087,3.118,1.61,-0.813,2.144,-0.107,0.469
786,0.097,3.117,1.611,-0.813,2.145,-0.107,0.469
787,0.098,3.117,1.611,-0.814,2.146,-0.108,0.469
788,0.096,3.116,1.61,-0.816,2.146,-0.109,0.468
789,0.093,3.115,1.61,-0.818,2.145,-0.111,0.466
790,0.092,3.114,1.61,-0.819,2.145,-0.113,0.465
791,0.093,3.112,1.61,-0.82,2.146,-0.114,0.464
792,0.131,3.112,1.61,-0.821,2.146,-0.115,0.464
793,0.131,3.111,1.611,-0.821,2.148,-0.116,0.464
794,0.13,3.111,1.613,-0.821,2.15,-0.116,0.464
795,0.129,3.111,1.614,-0.821,2.152,-0.116,0.464
796,0.128,3.111,1.615,-0.821,2.154,-0.116,0.465
797,0.128,3.112,1.616,-0.822,2.155,-0.116,0.465
798,0.181,3.112,1.617,-0.822,2.157,-0.117,0.464
799,0.181,3.112,1.617,-0.823,2.159,-0.117,0.464
800,0.18,3.113,1.618,-0.824,2.16,-0.118,0.464
801,0.18,3.113,1.618,-0.825,2.162,-0.119,0.464
802,0.179,3.113,1.619,-0.827,2.163,-0.12,0.463
803,0.178,3.113,1.619,-0.828,2.165,-0.121,0.463
804,0.113,3.113,1.622,-0.827,2.169,-0.119,0.465
805,0.091,3.113,1.626,-0.825,2.174,-0.116,0.469
806,0.069,3.112,1.63,-0.823,2.179,-0.113,0.472
807,0.069,3.112,1.634,-0.821,2.183,-0.111,0.475
808,0.084,3.111,1.636,-0.821,2.186,-0.11,0.476
809,0.093,3.11,1.635,-0.823,2.186,-0.111,0.475
810,0.098,3.11,1.633,-0.827,2.184,-0.115,0.473
811,0.073,3.11,1.63,-0.831,2.181,-0.119,0.469
812,0.059,3.109,1.627,-0.836,2.179,-0.123,0.465
813,0.065,3.109,1.625,-0.839,2.177,-0.126,0.463
814,0.079,3.109,1.625,-0.841,2.177,-0.127,0.462
815,0.084,3.108,1.627,-0.84,2.179,-0.126,0.463
816,0.087,3.108,1.628,-0.841,2.181,-0.126,0.463
817,0.088,3.107,1.628,-0.841,2.181,-0.127,0.463
818,0.087,3.106,1.628,-0.843,2.181,-0.129,0.462
819,0.085,3.105,1.628,-0.844,2.181,-0.13,0.461
820,0.083,3.104,1.627,-0.846,2.181,-0.132,0.459
821,0.083,3.103,1.627,-0.847,2.181,-0.134,0.458
822,0.063,3.102,1.628,-0.848,2.182,-0.134,0.458
823,0.062,3.101,1.629,-0.848,2.183,-0.134,0.459
824,0.06,3.101,1.631,-0.847,2.185,-0.133,0.46
825,0.058,3.1,1.633,-0.847,2.187,-0.133,0.461
826,0.058,3.099,1.634,-0.846,2.189,-0.132,0.462
827,0.06,3.099,1.635,-0.847,2.19,-0.132,0.462
828,0.169,3.099,1.635,-0.848,2.19,-0.133,0.462
829,0.168,3.098,1.635,-0.85,2.19,-0.134,0.461
830,0.166,3.098,1.634,-0.852,2.19,-0.136,0.46
831,0.165,3.098,1.634,-0.854,2.191,-0.137,0.459
832,0.165,3.098,1.634,-0.856,2.191,-0.138,0.459
833,0.165,3.098,1.635,-0.857,2.193,-0.139,0.459
834,0.12,3.097,1.638,-0.855,2.197,-0.137,0.461
835,0.089,3.096,1.643,-0.852,2.202,-0.133,0.466
836,0.062,3.096,1.648,-0.849,2.208,-0.129,0.47
837,0.064,3.095,1.651,-0.847,2.212,-0.126,0.474
838,0.084,3.094,1.653,-0.847,2.214,-0.125,0.475
839,0.095,3.094,1.653,-0.849,2.214,-0.127,0.474
840,0.099,3.093,1.65,-0.854,2.212,-0.131,0.471
841,0.07,3.093,1.646,-0.859,2.208,-0.135,0.466
842,0.055,3.092,1.643,-0.864,2.205,-0.14,0.463
843,0.064,3.092,1.641,-0.867,2.203,-0.143,0.46
844,0.081,3.092,1.641,-0.868,2.203,-0.143,0.46
845,0.085,3.092,1.643,-0.868,2.205,-0.142,0.461
846,0.077,3.091,1.644,-0.867,2.207,-0.142,0.462
847,0.079,3.09,1.645,-0.868,2.208,-0.142,0.462
848,0.079,3.09,1.645,-0.869,2.208,-0.144,0.461
849,0.077,3.089,1.645,-0.87,2.208,-0.145,0.46
850,0.075,3.088,1.644,-0.872,2.207,-0.147,0.458
851,0.074,3.088,1.644,-0.874,2.207,-0.149,0.457
852,0.059,3.087,1.645,-0.874,2.208,-0.15,0.457
853,0.059,3.086,1.646,-0.874,2.209,-0.15,0.457
854,0.057,3.086,1.647,-0.874,2.211,-0.149,0.458
855,0.055,3.085,1.649,-0.873,2.212,-0.148,0.459
856,0.055,3.085,1.651,-0.873,2.214,-0.148,0.46
857,0.056,3.085,1.651,-0.873,2.215,-0.147,0.46
858,0.122,3.085,1.651,-0.875,2.215,-0.148,0.46
859,0.12,3.085,1.651,-0.877,2.215,-0.15,0.459
860,0.116,3.086,1.65,-0.879,2.215,-0.152,0.457
861,0.114,3.087,1.649,-0.881,2.214,-0.153,0.456
862,0.115,3.088,1.649,-0.883,2.215,-0.154,0.455
863,0.116,3.089,1.649,-0.883,2.216,-0.155,0.454
864,0.139,3.09,1.652,-0.881,2.22,-0.152,0.457
865,0.096,3.091,1.658,-0.877,2.226,-0.147,0.462
866,0.059,3.091,1.663,-0.873,2.233,-0.143,0.467
867,0.061,3.091,1.668,-0.87,2.238,-0.139,0.471
868,0.089,3.091,1.669,-0.87,2.24,-0.138,0.472
869,0.105,3.091,1.669,-0.872,2.239,-0.14,0.471
870,0.108,3.092,1.666,-0.876,2.237,-0.144,0.467
871,0.071,3.092,1.661,-0.882,2.232,-0.149,0.463
872,0.051,3.092,1.657,-0.887,2.229,-0.153,0.458
873,0.063,3.093,1.655,-0.89,2.226,-0.157,0.455
874,0.085,3.093,1.655,-0.891,2.226,-0.157,0.455
875,0.091,3.093,1.657,-0.89,2.229,-0.156,0.456
876,0.071,3.093,1.659,-0.89,2.231,-0.155,0.457
877,0.073,3.092,1.66,-0.889,2.232,-0.155,0.458
878,0.075,3.092,1.661,-0.89,2.233,-0.156,0.457
879,0.075,3.092,1.66,-0.891,2.233,-0.157,0.456
880,0.072,3.091,1.66,-0.893,2.232,-0.159,0.455
881,0.07,3.09,1.659,-0.894,2.232,-0.161,0.453
882,0.053,3.09,1.659,-0.895,2.232,-0.162,0.452
883,0.055,3.089,1.66,-0.896,2.233,-0.162,0.452
884,0.054,3.089,1.661,-0.895,2.234,-0.162,0.453
885,0.052,3.089,1.663,-0.895,2.236,-0.161,0.454
886,0.051,3.089,1.665,-0.895,2.238,-0.161,0.455
887,0.051,3.089,1.666,-0.895,2.239,-0.16,0.456
888,0.112,3.089,1.666,-0.895,2.239,-0.161,0.455
889,0.111,3.089,1.665,-0.897,2.239,-0.162,0.454
890,0.108,3.09,1.664,-0.899,2.239,-0.164,0.453
891,0.106,3.091,1.664,-0.901,2.239,-0.165,0.451
892,0.106,3.092,1.663,-0.903,2.239,-0.166,0.45
893,0.107,3.093,1.663,-0.904,2.24,-0.167,0.45
894,0.149,3.094,1.664,-0.904,2.242,-0.167,0.45
895,0.146,3.095,1.666,-0.904,2.244,-0.166,0.451
896,0.142,3.096,1.668,-0.903,2.247,-0.165,0.453
897,0.141,3.096,1.67,-0.903,2.25,-0.164,0.454
898,0.142,3.097,1.671,-0.904,2.252,-0.164,0.454
899,0.143,3.097,1.671,-0.905,2.253,-0.165,0.454
900,0.075,3.098,1.671,-0.907,2.254,-0.167,0.453
